PERIODO;ETAPA;CURSO;TURNO;Nº EXP;NOTA1;NOTA2;NOTA3;NOTA4;NOTA5;NOTA6;MEDIA;APROBADO;FALTAS ACUMULADAS;SEXO;EDAD;LOCALIDAD;Nacionalidad
2019-2020;INFORMATICA;DAM2;DIURNO;A1-16-DAMM-2018;6,0;6,0;8,0;8,0;7,0;7,0;7,0;SI;221;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-20-SMR-2016;7,0;8,0;5,0;8,0;6,0;8,0;7,0;SI;7;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-24-DAMM-2018;7,0;8,0;8,0;8,0;6,0;8,0;7,5;SI;106;H;18;TORREJON DE LA CALZADA;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-39-DAMM-2018;6,0;7,0;7,0;9,0;6,0;7,0;7,0;SI;94;H;18;POZUELO DE ALARCON;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-19-DAMM-2018;8,0;8,0;7,0;9,0;8,0;8,0;8,0;SI;91;H;18;SEVILLA LA NUEVA;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-33-DAMM-2018;5,0;5,0;7,0;7,0;6,0;7,0;6,2;SI;155;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-04-DAM1M-2018;8,0;8,0;5,0;10,0;7,0;9,0;7,8;SI;36;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-22-DAMM-2018;7,0;7,0;8,0;8,0;7,0;8,0;7,5;SI;3;H;24;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-02-DAMM2-2019;6,0;6,0;5,0;8,0;6,0;7,0;6,3;SI;18;H;18;MADRID;PERUANA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-14-DAMM-2018;7,0;9,0;7,0;8,0;7,0;8,0;7,7;SI;18;H;18;COLMENAR DE OREJA;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-21-DAMM-2018;6,0;5,0;7,0;8,0;6,0;7,0;6,5;SI;40;H;18;MADRID;SIRIA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-10-DAMM-2017;7,0;6,0;7,0;9,0;6,0;6,0;6,8;SI;13;H;19;RIVAS-VACIAMADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-34-DAMM-2018;6,0;6,0;7,0;8,0;6,0;8,0;6,8;SI;103;H;22;LEGANES;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-09-SMR-2016;8,0;8,0;5,0;9,0;9,0;9,0;8,0;SI;47;H;28;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-15-DAMM-2018;6,0;5,0;7,0;7,0;6,0;7,0;6,3;SI;58;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-01-DAMM2-2019;6,0;6,0;5,0;6,0;7,0;7,0;6,2;SI;59;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-17-DAMM-2018;8,0;7,0;9,0;9,0;7,0;8,0;8,0;SI;5;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;DIURNO;A1-16-SMR-2016;7,0;8,0;5,0;8,0;8,0;8,0;7,3;SI;22;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-02-DAMT-2018;10,0;10,0;5,0;8,0;9,0;10,0;8,7;SI;7;H;21;GUADARRAMA;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-11-DAMT-2018;7,0;5,0;8,0;8,0;5,0;6,0;6,5;SI;5;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-14-DAMT-2018;8,0;6,0;8,0;10,0;5,0;5,0;7,0;SI;21;H;24;MORALZARZAL;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-16-DAMT-2018;9,0;7,0;8,0;9,0;7,0;9,0;8,2;SI;81;H;18;FUENLABRADA;PERUANA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-13-DAMT-2018;9,0;8,0;5,0;9,0;8,0;10,0;8,2;SI;81;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-15-DAMT-2018;10,0;9,0;8,0;9,0;9,0;9,0;9,0;SI;6;M;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-04-DAMT-2018;10,0;9,0;8,0;9,0;8,0;9,0;8,8;SI;9;H;19;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-03-DAMT-2018;9,0;8,0;8,0;8,0;7,0;6,0;7,7;SI;0;H;22;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-06-DAMT-2018;10,0;9,0;9,0;9,0;9,0;9,0;9,2;SI;33;H;28;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-05-DAMM-2018;10,0;10,0;5,0;8,0;9,0;10,0;8,7;SI;7;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-07-DAMT-2018;7,0;5,0;8,0;8,0;5,0;6,0;6,5;SI;5;H;23;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-10-DAMT-2018;9,0;8,0;8,0;8,0;7,0;6,0;7,7;SI;9;H;22;VILLANUEVA DE PARDILLO;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-12-DAMT-2018;5,0;8,0;8,0;5,0;6,0;7,0;6,5;SI;8;H;26;GETAFE;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-09-DAMT-2018;9,0;8,0;9,0;9,0;8,0;10,0;8,8;SI;0;H;21;SEGOVIA;VIETNAMITA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-17-DAMT-2018;9,0;8,0;9,0;9,0;8,0;10,0;8,8;SI;20;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-18-DAMT-2018;10,0;9,0;8,0;9,0;9,0;9,0;9,0;SI;8;M;32;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-19-DAMT-2018;9,0;8,0;5,0;8,0;7,0;9,0;7,7;SI;8;H;30;SAN FERNANDO DE HENARES;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-20-DAMT-2018;10,0;9,0;8,0;9,0;8,0;9,0;8,8;SI;6;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-21-DAMT-2018;9,0;8,0;8,0;8,0;7,0;9,0;8,2;SI;6;H;21;ARANJUEZ;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-22-DAMT-2018;8,0;6,0;8,0;10,0;5,0;5,0;7,0;SI;21;H;24;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-23-DAMT-2018;9,0;7,0;5,0;9,0;7,0;9,0;7,7;SI;81;H;20;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-08-DAMT-2018;9,0;8,0;5,0;9,0;8,0;10,0;8,2;SI;81;H;20;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-24-DAMT-2018;10,0;9,0;8,0;9,0;9,0;9,0;9,0;SI;6;H;18;RIVAS-VACIAMADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-25-DAMT-2018;9,0;8,0;8,0;8,0;7,0;9,0;8,2;SI;16;H;19;RIVAS-VACIAMADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-26-DAMT-2018;10,0;9,0;8,0;9,0;8,0;9,0;8,8;SI;9;H;19;RIVAS-VACIAMADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-27-DAMT-2018;9,0;8,0;8,0;8,0;7,0;6,0;7,7;SI;0;H;19;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-28-DAMT-2018;10,0;9,0;5,0;9,0;9,0;9,0;8,5;SI;33;H;22;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-29-DAMT-2018;9,0;8,0;8,0;8,0;7,0;9,0;8,2;SI;16;H;28;BOADILLA DEL MONTE;ESPAÑOLA
2019-2020;INFORMATICA;DAM2;VESPERTINO;A1-01-DAMT-2018;7,0;6,0;7,0;8,0;7,0;7,0;7,0;SI;144;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-23-SMR-2019;8,0;8,0;8,0;8,0;10,0;10,0;8,7;SI;156;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-04-SMR-2019;9,0;7,0;7,0;8,0;10,0;10,0;8,5;SI;20;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-07-SMR-2019;4,0;4,0;6,0;6,0;5,0;5,0;5,0;SI;65;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-06-SMR-2019;2,0;6,0;6,0;6,0;6,0;6,0;5,3;SI;147;H;21;MADRID;PERUANA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-17-SMR-2019;9,0;9,0;6,0;8,0;9,0;9,0;8,3;SI;1;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-12-SMR-2019;8,0;7,0;6,0;8,0;8,0;8,0;7,5;SI;18;H;24;MADRID;SIRIA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-05-SMR-2019;8,0;3,0;3,0;6,0;4,0;4,0;4,7;NO;2;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-16-SMR-2019;0,0;0,0;0,0;0,0;0,0;0,0;0,0;NO;112;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-13-SMR-2019;8,0;4,0;6,0;6,0;7,0;7,0;6,3;SI;40;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-27-SMR-2019;6,0;7,0;4,0;5,0;5,0;5,0;5,3;SI;38;H;19;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-09-SMRM-2019;9,0;7,0;8,0;9,0;10,0;10,0;8,8;SI;0;H;22;EL ALAMO;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-03-SMR-2019;4,0;3,0;2,0;4,0;2,0;2,0;2,8;NO;111;H;28;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-28-SMR-2019;4,0;3,0;3,0;4,0;3,0;4,0;3,5;NO;86;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-15-SMR-2019;8,0;7,0;3,0;6,0;3,0;3,0;5,0;SI;9;H;23;BODILLA DEL MONTE;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-10-SMR-2019;8,0;8,0;6,0;7,0;6,0;6,0;6,8;SI;12;H;22;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-24-SMR-2019;7,0;4,0;3,0;7,0;2,0;2,0;4,2;NO;55;H;26;SAN FERNANDO DE HENARES;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-14-SMR-2019;8,0;3,0;5,0;5,0;4,0;4,0;4,8;NO;36;H;21;MADRID;PERUANA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-11-SMR-2019;7,0;4,0;6,0;7,0;6,0;6,0;6,0;SI;19;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-18-MR-2019;8,0;4,0;4,0;7,0;4,0;5,0;5,3;SI;0;H;32;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-26-SMR-2019;8,0;8,0;4,0;8,0;9,0;10,0;7,8;SI;50;H;30;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-30-SMR-2019;9,0;7,0;6,0;6,0;7,0;2,0;6,2;SI;12;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-25-SMR-2019;9,0;7,0;6,0;7,0;9,0;3,0;6,8;SI;23;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-20-SMR-2019;9,0;8,0;7,0;8,0;9,0;6,0;7,8;SI;13;H;24;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-21-SMR1-2019;9,0;7,0;7,0;8,0;8,0;2,0;6,8;SI;54;H;20;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;DIURNO;A1-29-SMR-2019;7,0;6,0;4,0;7,0;6,0;4,0;5,7;SI;35;H;20;FUENLABRADA;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-16-SMRT-2019;8,0;7,0;7,0;8,0;9,0;6,0;7,5;SI;167;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-12-SMRT-2019;1,0;6,0;3,0;5,0;3,0;5,0;3,8;NO;210;H;19;MADRID;VIETNAMITA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-07-SMRT-2019;7,0;7,0;4,0;7,0;6,0;6,0;6,2;SI;19;H;19;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-10-SMRT-2019;3,0;6,0;2,0;5,0;5,0;5,0;4,3;NO;148;H;18;MADRID;VIETNAMITA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-05-SMRT-2019;6,0;8,0;7,0;8,0;6,0;6,0;6,8;SI;5;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-04-SMRT-2019;1,0;7,0;6,0;8,0;6,0;6,0;5,7;SI;27;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-01-SMRT-2019;3,0;8,0;6,0;4,0;5,0;5,0;5,2;SI;0;H;19;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-14-SMRT-2019;6,0;6,0;7,0;7,0;9,0;9,0;7,3;SI;25;H;20;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-02-SMRT-2019;9,0;9,0;8,0;10,0;9,0;9,0;9,0;SI;6;H;20;LOECHES;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-06-SMRT-2019;8,0;9,0;7,0;6,0;7,0;7,0;7,3;SI;3;H;20;CIEMPOZUELOS;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-17-SMRT-2019;6,0;7,0;7,0;4,0;4,0;4,0;5,3;SI;149;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-13-SMRT-2019;9,0;9,0;6,0;8,0;8,0;8,0;8,0;SI;0;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-08-SMRT-2019;2,0;7,0;2,0;7,0;4,0;4,0;4,3;NO;7;H;28;VALDEMORO;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-11-SMRT-2019;8,0;7,0;6,0;7,0;8,0;8,0;7,3;SI;36;H;18;NUEVO BAZTAN;ESPAÑOLA
2019-2020;INFORMATICA;SMR1;VESPERTINO;A1-09-SMRT-2019;9,0;10,0;8,0;9,0;10,0;10,0;9,3;SI;78;H;19;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-08-SMR-2018;9,0;7,0;9,0;8,0;7,0;7,0;7,8;SI;4;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-32-SMR-2018;9,0;7,0;8,0;8,0;7,0;9,0;8,0;SI;38;H;18;ALCORCON;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-03-SMR-2018;5,0;6,0;8,0;6,0;5,0;5,0;5,8;SI;33;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-02SMR-2018;8,0;7,0;9,0;7,0;7,0;6,0;7,3;SI;1;H;21;VALDEMORO;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-20-SMR-2018;8,0;7,0;9,0;8,0;8,0;9,0;8,2;SI;21;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-16-SMR-2018;6,0;7,0;8,0;6,0;7,0;8,0;7,0;SI;75;H;32;ALPEDRETE;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-23-SMR-2018;7,0;9,0;8,0;7,0;7,0;8,0;7,7;SI;28;H;30;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-19-SMR-2018;7,0;6,0;8,0;7,0;7,0;6,0;6,8;SI;16;H;21;RIVAS-VACIAMADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-11-SMR-2018;10,0;9,0;10,0;10,0;10,0;9,0;9,7;SI;0;M;21;TORREJON DE ARDOZ;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-29-SMR-2018;7,0;7,0;8,0;7,0;8,0;8,0;7,5;SI;28;H;21;RIVAS-VACIAMADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-10-SMR-2018;6,0;6,0;8,0;7,0;5,0;7,0;6,5;SI;0;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-14-SMR-2018;6,0;6,0;8,0;7,0;5,0;6,0;6,3;SI;5;H;16;ARGANDA DEL REY;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-01-SMR-2018;5,0;7,0;8,0;6,0;5,0;6,0;6,2;SI;6;H;16;MADRID;PERUANA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-24-SMR-2018;6,0;7,0;8,0;6,0;5,0;5,0;6,2;SI;13;H;17;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-06-SMR-2018;7,0;7,0;8,0;8,0;6,0;5,0;6,8;SI;6;H;21;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-21-SMR-2018;8,0;8,0;9,0;8,0;7,0;8,0;8,0;SI;13;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-31-SMR-2018;8,0;7,0;8,0;8,0;7,0;8,0;7,7;SI;30;H;24;MADRID;PERUANA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-18-SMR-2018;8,0;8,0;9,0;7,0;8,0;9,0;8,2;SI;5;H;17;ALPEDRETE;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-13-SMR-2018;6,0;7,0;8,0;7,0;6,0;7,0;6,8;SI;7;H;16;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-25-SMR-2018;6,0;6,0;8,0;7,0;5,0;6,0;6,3;SI;12;H;16;VALDEMORO;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-22-SMR-2018;6,0;6,0;8,0;7,0;5,0;6,0;6,3;SI;0;H;19;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-27-SMR-2018;6,0;7,0;9,0;6,0;5,0;5,0;6,3;SI;7;H;22;COLMENAR DE OREJA;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-05-SMR-2018;8,0;7,0;8,0;8,0;7,0;7,0;7,5;SI;4;H;28;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-09-SMR-2018;6,0;6,0;8,0;6,0;5,0;6,0;6,2;SI;25;H;18;MADRID;ESPAÑOLA
2019-2020;INFORMATICA;SMR2;DIURNO;A1-30-SMR-2018;6,0;7,0;8,0;6,0;5,0;7,0;6,5;SI;6;H;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-05-AYF-2019;7,0;8,0;9,0;9,0;8,0;9,0;8,3;SI;86;M;21;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-03-AYF-2019;6,0;5,0;6,0;9,0;10,0;6,0;7,0;SI;71;M;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-12-AYF-2019;8,0;8,0;8,0;9,0;10,0;10,0;8,8;SI;201;M;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-06-AYF-2019;7,0;6,0;8,0;6,0;6,0;6,0;6,5;SI;167;H;18;MORATA DE TAJUÑA;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-10-AYF-2019;8,0;9,0;8,0;7,0;7,0;5,0;7,3;SI;32;H;18;RIVAS-VACIAMADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-04-AYF-2019;6,0;6,0;5;8,0;9,0;6,0;7,0;SI;152;M;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-08-AYF-2019;8,0;9,0;8,0;9,0;9,0;6,0;8,2;SI;112;H;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-13-AYF-2019;7,0;7,0;5,0;8,0;8,0;7,0;7,0;SI;101;M;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-02-AYF-2019;10,0;10,0;7,0;8,0;9,0;9,0;8,8;SI;48;M;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-01-AYF-2019;7,0;7,0;7,0;8,0;8,0;7,0;7,3;SI;162;H;23;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-11-AYF-2019;10,0;10,0;7,0;6,0;9,0;9,0;8,5;SI;69;M;22;NUEVO BAZTAN;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-14-AYF-2019;6,0;6,0;9,0;8,0;9,0;6,0;7,3;SI;78;M;26;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-15-AYF-2019;7,0;6,0;7,0;8,0;9,0;7,0;7,3;SI;173;H;21;MADRID;PERUANA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-16-AYF-2019;8,0;9,0;7,0;9,0;10,0;8,0;8,5;SI;259;H;21;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-17-AYF-2019;10,0;10,0;7,0;9,0;10,0;10,0;9,3;SI;88;M;32;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-18-AYF-2019;9,0;9,0;9,0;10;10,0;10,0;9,4;SI;97;H;30;GETAFE;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-19-AYF-2019;8,0;7,0;6,0;9,0;7,0;8,0;7,5;SI;46;H;21;RIVAS-VACIAMADRID;PERUANA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-20-AYF-2019;7,0;7,0;7,0;9,0;8,0;7,0;7,5;SI;62;H;21;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-21-AYF-2019;7,0;6,0;9,0;9,0;9,0;7,0;7,8;SI;127;M;24;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-22-AYF-2019;6,0;9,0;9,0;6,0;9,0;9,0;8,0;SI;43;M;20;GETAFE;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-23-AYF-2019;7,0;7,0;9,0;8,0;9,0;10,0;8,3;SI;18;H;20;COSLADA;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-24-AYF-2019;6,0;9,0;9,0;6,0;7,0;8,0;7,5;SI;6;M;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-25-AYF-2019;6,0;6,0;9,0;8,0;9,0;6,0;7,3;SI;48;M;19;CAÑAVERAS;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-26-AYF-2019;7,0;6,0;7,0;8,0;9,0;7,0;7,3;SI;22;M;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-27-AYF-2019;6,0;7,0;8,0;8,0;9,0;8,0;7,7;SI;32;M;18;ALPEDRETE;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-28-AYF-2019;6,0;6,0;9,0;9,0;6,0;5;7,2;SI;12;H;18;MADRID;PORTUGUESA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-29-AYF-2019;5,0;8,0;9,0;8,0;8,0;8;7,6;SI;100;M;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF2;VESPERTINO;A1-30-AYF-2019;8,0;8,0;7,0;8,0;8,0;9,0;8,0;SI;108;M;21;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF1;VESPERTINO;A1-01-AYF-2020;9,0;9,0;9,0;9,0;10,0;8,0;9,0;SI;16;H;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF1;VESPERTINO;A1-02-AYF-2020;9,0;9,0;9,0;9,0;10,0;8,0;9,0;SI;3;M;24;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF1;VESPERTINO;A1-03-AYF-2020;8,0;4,0;6,0;8,0;9,0;6,0;6,8;SI;110;H;18;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF1;VESPERTINO;A1-04-AYF-2020;9,0;9,0;9,0;9,0;10,0;8,0;9,0;SI;78;H;18;ALCOBENDAS;RUMANA
2020-2021;ADMINISTRACIÓN ;AYF1;VESPERTINO;A1-05-AYF-2020;9,0;9,0;9,0;9,0;10,0;8,0;9,0;SI;112;M;18;RIVAS-VACIAMADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF1;VESPERTINO;A1-06-AYF-2020;7,0;7,0;8,0;8,0;9,0;8,0;7,8;SI;36;H;19;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF1;VESPERTINO;A1-07-AYF-2020;9,0;9,0;9,0;9,0;10,0;8,0;9,0;SI;168;M;22;MADRID;ESPAÑOLA
2020-2021;ADMINISTRACIÓN ;AYF1;VESPERTINO;A1-08-AYF-2020;8,0;4,0;6,0;8,0;9,0;6,0;6,8;SI;9;M;28;MADRID;ESPAÑOLA
